Unnamed: 0,store,day_of_week,date,sales,promo,state_holiday,school_holiday,store_type,assortment,competition_distance,competition_open_since_month,competition_open_since_year,promo2,promo2_since_week,promo2_since_year,is_promo,year,month,week_of_year,year_week,competition_since,competition_time_month,promo_since,promo_time_week,day
842095,1110,5,2013-01-04,3933,0,regular_day,1,c,extended,900,9,2010,0,1,2013,0,2013,1,1,2013-00,2010-09-01,28,2012-12-31,0,4
842096,1111,5,2013-01-04,4640,0,regular_day,1,a,basic,1900,6,2014,1,31,2013,1,2013,1,1,2013-00,2014-06-01,-18,2013-07-29,-30,4
842097,1112,5,2013-01-04,9788,0,regular_day,1,c,extended,1880,4,2006,0,1,2013,0,2013,1,1,2013-00,2006-04-01,82,2012-12-31,0,4
842098,1113,5,2013-01-04,5524,0,regular_day,1,a,extended,9260,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
842099,1114,5,2013-01-04,18371,0,regular_day,1,a,extended,870,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,4
842100,1115,5,2013-01-04,4540,0,regular_day,1,d,extended,5350,1,2013,1,22,2012,0,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,4
842101,1,4,2013-01-03,4327,0,regular_day,1,c,basic,1270,9,2008,0,1,2013,0,2013,1,1,2013-00,2008-09-01,52,2012-12-31,0,3
842102,2,4,2013-01-03,4159,0,regular_day,1,a,basic,570,11,2007,1,13,2010,1,2013,1,1,2013-00,2007-11-01,63,2010-03-22,145,3
842103,3,4,2013-01-03,5902,0,regular_day,1,a,basic,14130,12,2006,1,14,2011,1,2013,1,1,2013-00,2006-12-01,74,2011-03-28,92,3
842104,4,4,2013-01-03,8247,0,regular_day,1,c,extended,620,9,2009,0,1,2013,0,2013,1,1,2013-00,2009-09-01,40,2012-12-31,0,3
842105,5,4,2013-01-03,3465,0,regular_day,0,a,basic,29910,4,2015,0,1,2013,0,2013,1,1,2013-00,2015-04-01,-28,2012-12-31,0,3
842106,6,4,2013-01-03,5398,0,regular_day,0,a,basic,310,12,2013,0,1,2013,0,2013,1,1,2013-00,2013-12-01,-12,2012-12-31,0,3
842107,7,4,2013-01-03,7231,0,regular_day,1,a,extended,24000,4,2013,0,1,2013,0,2013,1,1,2013-00,2013-04-01,-3,2012-12-31,0,3
842108,8,4,2013-01-03,4842,0,regular_day,1,a,basic,7520,10,2014,0,1,2013,0,2013,1,1,2013-00,2014-10-01,-22,2012-12-31,0,3
842109,9,4,2013-01-03,4602,0,regular_day,1,a,extended,2030,8,2000,0,1,2013,0,2013,1,1,2013-00,2000-08-01,151,2012-12-31,0,3
842110,10,4,2013-01-03,4675,0,regular_day,1,a,basic,3160,9,2009,0,1,2013,0,2013,1,1,2013-00,2009-09-01,40,2012-12-31,0,3
842111,11,4,2013-01-03,7375,0,regular_day,1,a,extended,960,11,2011,1,1,2012,1,2013,1,1,2013-00,2011-11-01,14,2011-12-26,53,3
842112,12,4,2013-01-03,4867,0,regular_day,1,a,extended,1070,1,2013,1,13,2010,1,2013,1,1,2013-00,2013-01-01,0,2010-03-22,145,3
842113,13,4,2013-01-03,3674,0,regular_day,1,d,basic,310,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,3
842114,14,4,2013-01-03,4169,0,regular_day,1,a,basic,1300,3,2014,1,40,2011,1,2013,1,1,2013-00,2014-03-01,-15,2011-09-26,66,3
842115,15,4,2013-01-03,5140,0,regular_day,1,d,extended,4110,3,2010,1,14,2011,1,2013,1,1,2013-00,2010-03-01,34,2011-03-28,92,3
842116,16,4,2013-01-03,5650,0,regular_day,1,a,extended,3270,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842117,17,4,2013-01-03,5102,0,regular_day,1,a,basic,50,12,2005,1,26,2010,1,2013,1,1,2013-00,2005-12-01,86,2010-06-21,132,3
842118,18,4,2013-01-03,5083,0,regular_day,1,d,extended,13840,6,2010,1,14,2012,1,2013,1,1,2013-00,2010-06-01,31,2012-03-26,40,3
842119,19,4,2013-01-03,4038,0,regular_day,1,a,extended,3240,1,2013,1,22,2011,0,2013,1,1,2013-00,2013-01-01,0,2011-05-23,84,3
842120,20,4,2013-01-03,7356,0,regular_day,1,d,basic,2340,5,2009,1,40,2014,1,2013,1,1,2013-00,2009-05-01,44,2014-09-29,-91,3
842121,21,4,2013-01-03,3975,0,regular_day,1,c,extended,550,10,1999,1,45,2009,1,2013,1,1,2013-00,1999-10-01,161,2009-11-02,165,3
842122,22,4,2013-01-03,3894,0,regular_day,1,a,basic,1040,1,2013,1,22,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,3
842123,23,4,2013-01-03,4701,0,regular_day,1,d,basic,4060,8,2005,0,1,2013,0,2013,1,1,2013-00,2005-08-01,90,2012-12-31,0,3
842124,24,4,2013-01-03,6753,0,regular_day,1,a,extended,4590,3,2000,1,40,2011,1,2013,1,1,2013-00,2000-03-01,156,2011-09-26,66,3
842125,25,4,2013-01-03,10409,0,regular_day,1,c,basic,430,4,2003,0,1,2013,0,2013,1,1,2013-00,2003-04-01,118,2012-12-31,0,3
842126,26,4,2013-01-03,5654,0,regular_day,1,d,basic,2300,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842127,27,4,2013-01-03,7893,0,regular_day,1,a,basic,60,1,2005,1,5,2011,1,2013,1,1,2013-00,2005-01-01,97,2011-01-24,101,3
842128,28,4,2013-01-03,5287,0,regular_day,1,a,basic,1200,10,2014,1,6,2015,0,2013,1,1,2013-00,2014-10-01,-22,2015-02-02,-109,3
842129,29,4,2013-01-03,4554,0,regular_day,1,d,extended,2170,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842130,30,4,2013-01-03,6219,0,regular_day,1,a,basic,40,2,2014,1,10,2014,0,2013,1,1,2013-00,2014-02-01,-14,2014-03-03,-61,3
842131,31,4,2013-01-03,5623,0,regular_day,1,d,extended,9800,7,2012,0,1,2013,0,2013,1,1,2013-00,2012-07-01,6,2012-12-31,0,3
842132,32,4,2013-01-03,2676,0,regular_day,1,a,basic,2910,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,3
842133,33,4,2013-01-03,7987,0,regular_day,1,a,extended,1320,5,2013,0,1,2013,0,2013,1,1,2013-00,2013-05-01,-4,2012-12-31,0,3
842134,34,4,2013-01-03,6870,0,regular_day,1,c,basic,2240,9,2009,0,1,2013,0,2013,1,1,2013-00,2009-09-01,40,2012-12-31,0,3
842135,35,4,2013-01-03,5955,0,regular_day,1,d,extended,7660,10,2000,1,1,2012,1,2013,1,1,2013-00,2000-10-01,149,2011-12-26,53,3
842136,36,4,2013-01-03,7407,0,regular_day,1,a,extended,540,6,2003,1,40,2014,1,2013,1,1,2013-00,2003-06-01,116,2014-09-29,-91,3
842137,37,4,2013-01-03,7081,0,regular_day,1,c,basic,4230,12,2014,0,1,2013,0,2013,1,1,2013-00,2014-12-01,-24,2012-12-31,0,3
842138,38,4,2013-01-03,3995,0,regular_day,1,d,basic,1090,4,2007,0,1,2013,0,2013,1,1,2013-00,2007-04-01,70,2012-12-31,0,3
842139,39,4,2013-01-03,3527,0,regular_day,1,a,basic,260,10,2006,1,31,2013,0,2013,1,1,2013-00,2006-10-01,76,2013-07-29,-30,3
842140,40,4,2013-01-03,4511,0,regular_day,1,a,basic,180,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,3
842141,41,4,2013-01-03,4194,0,regular_day,1,d,extended,1180,1,2013,1,31,2013,1,2013,1,1,2013-00,2013-01-01,0,2013-07-29,-30,3
842142,42,4,2013-01-03,6925,0,regular_day,1,a,extended,290,1,2013,1,40,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-09-26,66,3
842143,43,4,2013-01-03,5790,0,regular_day,1,d,basic,4880,1,2013,1,37,2009,1,2013,1,1,2013-00,2013-01-01,0,2009-09-07,173,3
842144,44,4,2013-01-03,3853,0,regular_day,1,a,basic,540,6,2011,0,1,2013,0,2013,1,1,2013-00,2011-06-01,19,2012-12-31,0,3
842145,45,4,2013-01-03,4368,0,regular_day,1,d,basic,9710,2,2014,0,1,2013,0,2013,1,1,2013-00,2014-02-01,-14,2012-12-31,0,3
842146,46,4,2013-01-03,4177,0,regular_day,1,c,basic,1200,9,2005,1,14,2011,1,2013,1,1,2013-00,2005-09-01,89,2011-03-28,92,3
842147,47,4,2013-01-03,6199,0,regular_day,1,a,extended,270,4,2013,1,14,2013,1,2013,1,1,2013-00,2013-04-01,-3,2013-04-01,-13,3
842148,48,4,2013-01-03,3989,0,regular_day,1,a,basic,1060,5,2012,0,1,2013,0,2013,1,1,2013-00,2012-05-01,8,2012-12-31,0,3
842149,49,4,2013-01-03,4622,0,regular_day,1,d,extended,18010,9,2007,0,1,2013,0,2013,1,1,2013-00,2007-09-01,65,2012-12-31,0,3
842150,50,4,2013-01-03,3388,0,regular_day,1,d,basic,6260,11,2009,0,1,2013,0,2013,1,1,2013-00,2009-11-01,38,2012-12-31,0,3
842151,51,4,2013-01-03,4585,0,regular_day,1,a,extended,10570,7,2013,1,9,2011,1,2013,1,1,2013-00,2013-07-01,-6,2011-02-21,97,3
842152,52,4,2013-01-03,6796,0,regular_day,1,d,extended,450,4,2014,1,39,2010,1,2013,1,1,2013-00,2014-04-01,-16,2010-09-20,119,3
842153,53,4,2013-01-03,4767,0,regular_day,1,a,extended,30360,9,2013,0,1,2013,0,2013,1,1,2013-00,2013-09-01,-9,2012-12-31,0,3
842154,54,4,2013-01-03,6631,0,regular_day,1,d,extended,7170,8,2014,1,5,2013,0,2013,1,1,2013-00,2014-08-01,-20,2013-01-28,-4,3
842155,55,4,2013-01-03,4031,0,regular_day,0,a,basic,720,11,2004,0,1,2013,0,2013,1,1,2013-00,2004-11-01,99,2012-12-31,0,3
842156,56,4,2013-01-03,6710,0,regular_day,1,d,extended,6620,3,2012,1,10,2014,0,2013,1,1,2013-00,2012-03-01,10,2014-03-03,-61,3
842157,57,4,2013-01-03,9988,0,regular_day,0,d,extended,420,6,2014,0,1,2013,0,2013,1,1,2013-00,2014-06-01,-18,2012-12-31,0,3
842158,58,4,2013-01-03,3865,0,regular_day,1,a,extended,7340,5,2008,1,27,2012,1,2013,1,1,2013-00,2008-05-01,56,2012-06-25,27,3
842159,59,4,2013-01-03,4722,0,regular_day,1,a,extended,2840,6,2007,1,14,2011,1,2013,1,1,2013-00,2007-06-01,68,2011-03-28,92,3
842160,60,4,2013-01-03,5697,0,regular_day,0,d,extended,5540,10,2009,0,1,2013,0,2013,1,1,2013-00,2009-10-01,39,2012-12-31,0,3
842161,61,4,2013-01-03,3221,0,regular_day,1,a,extended,350,12,2007,1,1,2012,1,2013,1,1,2013-00,2007-12-01,62,2011-12-26,53,3
842162,62,4,2013-01-03,5303,0,regular_day,1,a,basic,2050,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842163,63,4,2013-01-03,4849,0,regular_day,1,c,extended,3700,6,2010,1,18,2010,0,2013,1,1,2013-00,2010-06-01,31,2010-04-26,140,3
842164,64,4,2013-01-03,7190,0,regular_day,1,d,extended,22560,1,2013,1,14,2013,1,2013,1,1,2013-00,2013-01-01,0,2013-04-01,-13,3
842165,65,4,2013-01-03,3949,0,regular_day,1,a,extended,13840,5,2010,1,1,2012,1,2013,1,1,2013-00,2010-05-01,32,2011-12-26,53,3
842166,66,4,2013-01-03,5099,0,regular_day,1,d,basic,7660,1,2013,1,37,2009,1,2013,1,1,2013-00,2013-01-01,0,2009-09-07,173,3
842167,67,4,2013-01-03,6644,0,regular_day,1,a,extended,410,2,2006,0,1,2013,0,2013,1,1,2013-00,2006-02-01,84,2012-12-31,0,3
842168,68,4,2013-01-03,6463,0,regular_day,1,a,extended,250,1,2013,1,35,2012,0,2013,1,1,2013-00,2013-01-01,0,2012-08-20,19,3
842169,69,4,2013-01-03,9993,0,regular_day,1,c,extended,1130,1,2013,1,40,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-09-26,66,3
842170,70,4,2013-01-03,5469,0,regular_day,1,c,extended,4840,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842171,71,4,2013-01-03,7246,0,regular_day,1,a,basic,17500,8,2008,1,37,2009,0,2013,1,1,2013-00,2008-08-01,53,2009-09-07,173,3
842172,72,4,2013-01-03,2341,0,regular_day,1,a,basic,2200,12,2009,1,13,2010,1,2013,1,1,2013-00,2009-12-01,37,2010-03-22,145,3
842173,73,4,2013-01-03,3890,0,regular_day,1,a,extended,1650,9,2008,0,1,2013,0,2013,1,1,2013-00,2008-09-01,52,2012-12-31,0,3
842174,74,4,2013-01-03,5243,0,regular_day,1,a,basic,330,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842175,75,4,2013-01-03,5290,0,regular_day,1,d,extended,22440,12,2013,0,1,2013,0,2013,1,1,2013-00,2013-12-01,-12,2012-12-31,0,3
842176,76,4,2013-01-03,7445,0,regular_day,1,d,extended,19960,3,2006,0,1,2013,0,2013,1,1,2013-00,2006-03-01,83,2012-12-31,0,3
842177,77,4,2013-01-03,5316,0,regular_day,1,d,extended,1090,8,2009,1,10,2014,1,2013,1,1,2013-00,2009-08-01,41,2014-03-03,-61,3
842178,78,4,2013-01-03,2994,0,regular_day,1,a,basic,3510,11,2006,1,5,2013,0,2013,1,1,2013-00,2006-11-01,75,2013-01-28,-4,3
842179,79,4,2013-01-03,4014,0,regular_day,1,a,basic,3320,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842180,80,4,2013-01-03,5787,0,regular_day,1,d,basic,7910,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842181,81,4,2013-01-03,4874,0,regular_day,1,a,basic,2370,3,2011,1,40,2014,1,2013,1,1,2013-00,2011-03-01,22,2014-09-29,-91,3
842182,82,4,2013-01-03,8184,0,regular_day,1,a,basic,22390,4,2008,1,37,2009,1,2013,1,1,2013-00,2008-04-01,57,2009-09-07,173,3
842183,83,4,2013-01-03,3060,0,regular_day,1,a,basic,2710,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842184,84,4,2013-01-03,10242,0,regular_day,1,a,extended,11810,8,2014,0,1,2013,0,2013,1,1,2013-00,2014-08-01,-20,2012-12-31,0,3
842185,85,4,2013-01-03,5246,0,regular_day,1,b,basic,1870,10,2011,0,1,2013,0,2013,1,1,2013-00,2011-10-01,15,2012-12-31,0,3
842186,86,4,2013-01-03,3371,0,regular_day,1,a,basic,480,2,2005,1,31,2013,1,2013,1,1,2013-00,2005-02-01,96,2013-07-29,-30,3
842187,87,4,2013-01-03,5028,0,regular_day,1,a,basic,560,12,2010,0,1,2013,0,2013,1,1,2013-00,2010-12-01,25,2012-12-31,0,3
842188,88,4,2013-01-03,5576,0,regular_day,1,a,basic,10690,10,2005,0,1,2013,0,2013,1,1,2013-00,2005-10-01,88,2012-12-31,0,3
842189,89,4,2013-01-03,5002,0,regular_day,1,a,basic,2380,7,2004,1,40,2014,1,2013,1,1,2013-00,2004-07-01,103,2014-09-29,-91,3
842190,90,4,2013-01-03,6727,0,regular_day,1,a,basic,330,11,2007,0,1,2013,0,2013,1,1,2013-00,2007-11-01,63,2012-12-31,0,3
842191,91,4,2013-01-03,4125,0,regular_day,1,c,basic,2410,1,2013,1,35,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-08-22,71,3
842192,92,4,2013-01-03,4148,0,regular_day,1,c,basic,240,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,3
842193,93,4,2013-01-03,6036,0,regular_day,1,a,basic,16690,1,2013,1,14,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,3
842194,94,4,2013-01-03,5741,0,regular_day,1,d,extended,14620,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842195,95,4,2013-01-03,6522,0,regular_day,0,a,basic,1890,10,2014,0,1,2013,0,2013,1,1,2013-00,2014-10-01,-22,2012-12-31,0,3
842196,96,4,2013-01-03,4122,0,regular_day,0,a,basic,8780,2,2005,1,37,2009,1,2013,1,1,2013-00,2005-02-01,96,2009-09-07,173,3
842197,97,4,2013-01-03,5992,0,regular_day,0,d,extended,8980,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842198,98,4,2013-01-03,3483,0,regular_day,1,d,extended,15140,12,2006,1,1,2012,1,2013,1,1,2013-00,2006-12-01,74,2011-12-26,53,3
842199,99,4,2013-01-03,3333,0,regular_day,1,c,extended,2030,11,2003,1,22,2012,0,2013,1,1,2013-00,2003-11-01,111,2012-05-21,32,3
842200,100,4,2013-01-03,7398,0,regular_day,1,d,basic,17930,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842201,101,4,2013-01-03,5429,0,regular_day,1,d,extended,2440,1,2013,1,22,2012,0,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,3
842202,102,4,2013-01-03,5714,0,regular_day,1,a,basic,150,12,2007,1,10,2014,0,2013,1,1,2013-00,2007-12-01,62,2014-03-03,-61,3
842203,104,4,2013-01-03,8174,0,regular_day,1,a,basic,390,6,2009,0,1,2013,0,2013,1,1,2013-00,2009-06-01,43,2012-12-31,0,3
842204,105,4,2013-01-03,1811,0,regular_day,1,a,extended,6190,1,2013,1,23,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-06-03,-22,3
842205,106,4,2013-01-03,7701,0,regular_day,1,a,basic,1390,8,2013,0,1,2013,0,2013,1,1,2013-00,2013-08-01,-7,2012-12-31,0,3
842206,107,4,2013-01-03,5897,0,regular_day,1,a,basic,1930,9,2009,0,1,2013,0,2013,1,1,2013-00,2009-09-01,40,2012-12-31,0,3
842207,108,4,2013-01-03,8278,0,regular_day,1,d,extended,2190,9,2003,0,1,2013,0,2013,1,1,2013-00,2003-09-01,113,2012-12-31,0,3
842208,109,4,2013-01-03,5755,0,regular_day,1,a,extended,3300,11,2010,0,1,2013,0,2013,1,1,2013-00,2010-11-01,26,2012-12-31,0,3
842209,110,4,2013-01-03,4829,0,regular_day,1,a,extended,46590,4,2013,0,1,2013,0,2013,1,1,2013-00,2013-04-01,-3,2012-12-31,0,3
842210,111,4,2013-01-03,5314,0,regular_day,1,d,extended,7890,1,2013,1,37,2009,1,2013,1,1,2013-00,2013-01-01,0,2009-09-07,173,3
842211,112,4,2013-01-03,5705,0,regular_day,1,a,basic,1630,9,2009,0,1,2013,0,2013,1,1,2013-00,2009-09-01,40,2012-12-31,0,3
842212,113,4,2013-01-03,5860,0,regular_day,1,d,extended,20930,11,1999,0,1,2013,0,2013,1,1,2013-00,1999-11-01,160,2012-12-31,0,3
842213,114,4,2013-01-03,4703,0,regular_day,1,c,basic,4510,1,2013,1,48,2011,0,2013,1,1,2013-00,2013-01-01,0,2011-11-21,58,3
842214,115,4,2013-01-03,4713,0,regular_day,1,d,extended,5740,4,2007,1,40,2014,1,2013,1,1,2013-00,2007-04-01,70,2014-09-29,-91,3
842215,116,4,2013-01-03,7162,0,regular_day,1,a,basic,680,4,2013,0,1,2013,0,2013,1,1,2013-00,2013-04-01,-3,2012-12-31,0,3
842216,117,4,2013-01-03,3333,0,regular_day,1,a,basic,3450,9,2011,0,1,2013,0,2013,1,1,2013-00,2011-09-01,16,2012-12-31,0,3
842217,118,4,2013-01-03,5201,0,regular_day,1,d,extended,3580,9,2012,0,1,2013,0,2013,1,1,2013-00,2012-09-01,4,2012-12-31,0,3
842218,119,4,2013-01-03,4953,0,regular_day,1,a,extended,2100,2,2010,0,1,2013,0,2013,1,1,2013-00,2010-02-01,35,2012-12-31,0,3
842219,120,4,2013-01-03,6177,0,regular_day,1,d,basic,2290,12,2014,1,37,2009,1,2013,1,1,2013-00,2014-12-01,-24,2009-09-07,173,3
842220,121,4,2013-01-03,4415,0,regular_day,0,a,basic,3570,11,2009,1,36,2013,0,2013,1,1,2013-00,2009-11-01,38,2013-09-02,-35,3
842221,122,4,2013-01-03,4634,0,regular_day,1,a,extended,58260,4,2013,0,1,2013,0,2013,1,1,2013-00,2013-04-01,-3,2012-12-31,0,3
842222,123,4,2013-01-03,8345,0,regular_day,1,a,basic,16760,9,2011,0,1,2013,0,2013,1,1,2013-00,2011-09-01,16,2012-12-31,0,3
842223,124,4,2013-01-03,3838,0,regular_day,1,a,basic,1410,4,2003,0,1,2013,0,2013,1,1,2013-00,2003-04-01,118,2012-12-31,0,3
842224,125,4,2013-01-03,11420,0,regular_day,1,a,basic,760,12,2005,0,1,2013,0,2013,1,1,2013-00,2005-12-01,86,2012-12-31,0,3
842225,126,4,2013-01-03,4342,0,regular_day,1,d,basic,3370,10,2014,1,18,2011,0,2013,1,1,2013-00,2014-10-01,-22,2011-04-25,88,3
842226,127,4,2013-01-03,2812,0,regular_day,1,d,basic,1350,12,2005,1,13,2010,1,2013,1,1,2013-00,2005-12-01,86,2010-03-22,145,3
842227,128,4,2013-01-03,4573,0,regular_day,1,d,extended,2000,1,2013,1,1,2013,1,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842228,129,4,2013-01-03,7861,0,regular_day,1,a,basic,2460,1,2013,1,14,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,3
842229,130,4,2013-01-03,4182,0,regular_day,1,c,basic,900,1,2013,1,13,2010,1,2013,1,1,2013-00,2013-01-01,0,2010-03-22,145,3
842230,131,4,2013-01-03,3895,0,regular_day,1,c,basic,920,7,2015,0,1,2013,0,2013,1,1,2013-00,2015-07-01,-31,2012-12-31,0,3
842231,132,4,2013-01-03,3398,0,regular_day,1,d,extended,1040,1,2013,1,27,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-06-25,27,3
842232,133,4,2013-01-03,7479,0,regular_day,1,a,basic,270,8,2013,1,10,2014,0,2013,1,1,2013-00,2013-08-01,-7,2014-03-03,-61,3
842233,134,4,2013-01-03,4541,0,regular_day,1,a,basic,1200,9,2008,0,1,2013,0,2013,1,1,2013-00,2008-09-01,52,2012-12-31,0,3
842234,135,4,2013-01-03,4861,0,regular_day,1,d,basic,5190,1,2013,1,1,2013,1,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842235,136,4,2013-01-03,3885,0,regular_day,1,a,extended,2200,12,2010,1,22,2012,0,2013,1,1,2013-00,2010-12-01,25,2012-05-21,32,3
842236,137,4,2013-01-03,7526,0,regular_day,1,a,basic,1730,7,2015,1,40,2014,1,2013,1,1,2013-00,2015-07-01,-31,2014-09-29,-91,3
842237,138,4,2013-01-03,6633,0,regular_day,0,a,extended,25360,10,2014,0,1,2013,0,2013,1,1,2013-00,2014-10-01,-22,2012-12-31,0,3
842238,139,4,2013-01-03,5181,0,regular_day,1,a,basic,1700,1,2008,1,14,2011,1,2013,1,1,2013-00,2008-01-01,60,2011-03-28,92,3
842239,140,4,2013-01-03,6619,0,regular_day,1,a,extended,1090,7,2010,1,1,2013,1,2013,1,1,2013-00,2010-07-01,30,2012-12-31,0,3
842240,141,4,2013-01-03,5265,0,regular_day,1,c,extended,1540,1,2013,1,22,2012,0,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,3
842241,142,4,2013-01-03,4079,0,regular_day,1,a,basic,1090,7,2002,0,1,2013,0,2013,1,1,2013-00,2002-07-01,127,2012-12-31,0,3
842242,143,4,2013-01-03,4846,0,regular_day,1,d,basic,2930,12,2002,0,1,2013,0,2013,1,1,2013-00,2002-12-01,122,2012-12-31,0,3
842243,144,4,2013-01-03,8079,0,regular_day,1,a,extended,16570,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842244,145,4,2013-01-03,7164,0,regular_day,1,a,basic,280,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,3
842245,146,4,2013-01-03,6003,0,regular_day,1,d,extended,8050,10,1961,1,48,2012,1,2013,1,1,2013-00,1961-10-01,624,2012-11-19,6,3
842246,147,4,2013-01-03,6371,0,regular_day,1,d,extended,8540,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842247,148,4,2013-01-03,7517,0,regular_day,1,a,basic,2090,12,2008,0,1,2013,0,2013,1,1,2013-00,2008-12-01,49,2012-12-31,0,3
842248,149,4,2013-01-03,5241,0,regular_day,1,d,basic,2610,7,2006,1,14,2011,1,2013,1,1,2013-00,2006-07-01,79,2011-03-28,92,3
842249,150,4,2013-01-03,6391,0,regular_day,1,c,extended,31830,3,2010,0,1,2013,0,2013,1,1,2013-00,2010-03-01,34,2012-12-31,0,3
842250,151,4,2013-01-03,5538,0,regular_day,1,d,extended,4360,10,2005,0,1,2013,0,2013,1,1,2013-00,2005-10-01,88,2012-12-31,0,3
842251,152,4,2013-01-03,4509,0,regular_day,1,a,basic,1780,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842252,153,4,2013-01-03,6131,0,regular_day,1,a,basic,16240,10,2000,1,18,2011,0,2013,1,1,2013-00,2000-10-01,149,2011-04-25,88,3
842253,154,4,2013-01-03,7856,0,regular_day,1,d,extended,16420,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
842254,155,4,2013-01-03,4069,0,regular_day,1,d,basic,3050,1,2013,1,35,2010,1,2013,1,1,2013-00,2013-01-01,0,2010-08-23,123,3
842255,156,4,2013-01-03,6731,0,regular_day,1,a,basic,2020,2,2011,1,14,2011,0,2013,1,1,2013-00,2011-02-01,23,2011-03-28,92,3
842256,157,4,2013-01-03,7710,0,regular_day,1,a,extended,2950,10,2004,0,1,2013,0,2013,1,1,2013-00,2004-10-01,100,2012-12-31,0,3
842257,158,4,2013-01-03,7030,0,regular_day,1,d,extended,11840,1,2013,1,31,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-07-27,179,3
842258,159,4,2013-01-03,6589,0,regular_day,1,d,basic,8530,3,2013,0,1,2013,0,2013,1,1,2013-00,2013-03-01,-2,2012-12-31,0,3
842259,160,4,2013-01-03,5068,0,regular_day,1,d,extended,17110,11,2005,0,1,2013,0,2013,1,1,2013-00,2005-11-01,87,2012-12-31,0,3
842260,161,4,2013-01-03,5661,0,regular_day,1,a,extended,2970,3,2005,0,1,2013,0,2013,1,1,2013-00,2005-03-01,95,2012-12-31,0,3
842261,162,4,2013-01-03,5218,0,regular_day,1,d,extended,5340,3,2012,1,13,2010,1,2013,1,1,2013-00,2012-03-01,10,2010-03-22,145,3
842262,163,4,2013-01-03,8666,0,regular_day,1,a,basic,1480,4,2009,0,1,2013,0,2013,1,1,2013-00,2009-04-01,45,2012-12-31,0,3
842263,164,4,2013-01-03,4346,0,regular_day,1,a,basic,1160,9,2005,1,13,2010,1,2013,1,1,2013-00,2005-09-01,89,2010-03-22,145,3
842264,165,4,2013-01-03,2816,0,regular_day,1,a,basic,3720,4,2005,1,13,2010,1,2013,1,1,2013-00,2005-04-01,94,2010-03-22,145,3
842265,166,4,2013-01-03,5190,0,regular_day,1,a,extended,100,4,2014,1,31,2013,1,2013,1,1,2013-00,2014-04-01,-16,2013-07-29,-30,3
842266,167,4,2013-01-03,8788,0,regular_day,1,a,basic,140,4,2008,0,1,2013,0,2013,1,1,2013-00,2008-04-01,57,2012-12-31,0,3
842267,168,4,2013-01-03,5955,0,regular_day,1,a,basic,12540,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,3
